row,split
8116,train
8117,train
8118,train
8119,train
8120,test
8121,train
8122,train
8123,train
8124,train
8125,train
8126,train
8127,train
8128,train
8129,train
8130,test
8131,train
8132,test
8133,train
8134,train
8135,test
8136,train
8137,train
8138,train
8139,train
8140,test
8141,train
8142,test
8143,train
8144,train
8145,train
8146,train
8147,train
8148,train
8149,train
8150,train
8151,test
8152,train
8153,train
8154,train
8155,train
8156,train
8157,train
8158,test
8159,train
8160,train
8161,train
8162,train
8163,train
8164,train
8165,train
8166,train
8167,train
8168,train
8169,train
8170,train
8171,train
8172,train
8173,test
8174,train
8175,test
8176,train
8177,train
8178,train
8179,train
8180,train
8181,train
8182,train
8183,test
8184,train
8185,train
8186,train
8187,train
8188,test
8189,train
8190,train
8191,train
8192,train
8193,test
8194,train
8195,train
8196,test
8197,train
8198,train
8199,train
8200,train
8201,train
8202,train
8203,train
8204,train
8205,train
8206,train
8207,train
8208,train
8209,train
8210,train
8211,test
8212,train
8213,test
8214,train
8215,test
8216,train
8217,train
8218,test
8219,train
8220,train
8221,train
8222,train
8223,test
8224,train
8225,test
8226,train
8227,train
8228,train
8229,train
8230,train
8231,train
8232,train
8233,train
8234,train
8235,test
8236,test
8237,train
8238,test
8239,train
8240,train
8241,train
8242,test
8243,train
8244,train
8245,train
8246,train
8247,train
8248,train
8249,train
8250,train
8251,train
8252,test
8253,train
8254,train
8255,train
8256,train
8257,train
8258,train
8259,train
8260,train
8261,train
8262,test
8263,train
8264,train
8265,test
8266,train
8267,train
8268,train
8269,train
8270,train
8271,test
8272,train
8273,test
8274,train
8275,train
8276,train
8277,train
8278,train
8279,train
8280,train
8281,train
8282,train
8283,train
8284,train
8285,train
8286,train
8287,test
8288,train
8289,test
8290,train
8291,test
8292,train
8293,test
8294,train
8295,train
8296,train
8297,test
8298,train
8299,train
8300,train
8301,train
8302,train
8303,train
8304,train
8305,train
8306,train
8307,test
8308,test
8309,train
8310,train
8311,train
8312,train
8313,train
8314,train
8315,test
8316,train
8317,train
8318,train
8319,train
8320,train
8321,test
8322,test
8323,train
8324,train
8325,train
8326,train
8327,test
8328,train
8329,train
8330,train
8331,train
8332,train
8333,train
8334,train
8335,train
8336,train
8337,train
8338,test
8339,train
8340,test
8341,train
8342,train
8343,train
8344,train
8345,train
8346,train
8347,train
8348,train
8349,test
8350,train
8351,train
8352,train
8353,train
8354,train
8355,train
8356,train
8357,train
8358,train
8359,train
8360,train
8361,train
8362,train
8363,train
8364,train
8365,train
8366,train
8367,train
8368,train
8369,train
8370,test
8371,test
8372,train
8373,train
8374,test
8375,test
8376,train
8377,train
8378,test
8379,train
8380,train
8381,train
8382,test
8383,train
8384,test
8385,test
8386,train
8387,train
8388,test
8389,test
8390,train
8391,train
8392,test
8393,train
8394,train
8395,train
8396,test
8397,train
8398,test
8399,train
8400,train
8401,test
8402,train
8403,train
8404,train
8405,test
8406,train
8407,train
8408,test
8409,train
8410,train
8411,train
8412,train
8413,test
8414,train
8415,train
8416,train
8417,train
8418,train
8419,test
8420,test
8421,train
8422,train
8423,train
8424,train
8425,train
8426,test
8427,train
8428,train
8429,train
8430,test
8431,train
8432,train
8433,train
8434,train
8435,train
8436,train
8437,train
8438,train
8439,train
8440,train
8441,train
8442,train
8443,train
8444,train
8445,train
8446,train
8447,train
8448,train
8449,test
8450,train
8451,train
8452,test
8453,train
8454,train
8455,test
8456,train
8457,train
8458,train
8459,train
8460,train
8461,train
8462,test
8463,train
8464,train
8465,train
8466,train
8467,train
8468,train
8469,train
8470,train
8471,train
8472,train
8473,train
8474,train
8475,train
8476,train
8477,train
8478,test
8479,train
8480,train
8481,train
8482,train
8483,train
8484,train
8485,train
8486,train
8487,train
8488,train
8489,train
8490,test
8491,test
8492,test
8493,train
8494,train
8495,train
8496,test
8497,train
8498,train
8499,test
8500,train
8501,test
8502,train
8503,train
8504,train
8505,train
8506,train
8507,train
8508,test
8509,train
8510,train
8511,test
8512,train
8513,train
8514,train
8515,train
8516,train
8517,train
8518,train
8519,train
8520,train
8521,train
8522,train
8523,train
8524,test
8525,train
8526,test
8527,train
8528,train
8529,train
8530,test
8531,test
8532,train
8533,train
8534,train
8535,test
8536,train
8537,train
8538,test
8539,train
8540,train
8541,train
8542,train
8543,train
8544,train
8545,train
8546,train
8547,train
8548,train
8549,train
8550,train
8551,train
8552,train
8553,train
8554,test
8555,train
8556,train
8557,train
8558,train
8559,train
8560,test
8561,train
8562,train
8563,train
8564,test
8565,test
8566,train
8567,train
8568,train
8569,train
8570,train
8571,train
8572,train
8573,train
8574,train
8575,test
8576,train
8577,train
8578,train
8579,train
8580,train
8581,train
8582,test
8583,train
8584,train
8585,train
8586,train
8587,train
8588,train
8589,train
8590,train
8591,train
8592,test
8593,train
8594,train
8595,train
8596,test
8597,train
8598,test
8599,train
8600,train
8601,train
8602,train
8603,train
8604,train
8605,train
8606,train
8607,train
8608,train
8609,train
8610,train
8611,test
8612,test
8613,test
8614,train
8615,train
8616,train
8617,test
8618,train
8619,test
8620,test
8621,train
8622,train
8623,train
8624,test
8625,train
8626,train
8627,train
8628,train
8629,train
8630,test
8631,test
8632,train
8633,train
8634,train
8635,test
8636,train
8637,train
8638,train
8639,test
8640,train
8641,test
8642,test
8643,train
8644,test
8645,train
8646,train
8647,train
8648,test
8649,train
8650,train
8651,train
8652,train
8653,train
8654,train
8655,train
8656,test
8657,train
8658,train
8659,test
8660,train
8661,train
8662,train
8663,train
8664,train
8665,test
8666,train
8667,train
8668,train
8669,test
8670,train
8671,train
8672,train
8673,train
8674,train
8675,train
8676,train
8677,train
8678,train
8679,train
8680,train
8681,train
8682,train
8683,train
8684,train
8685,train
8686,train
8687,train
8688,train
8689,train
8690,train
8691,train
8692,train
8693,train
8694,train
8695,train
8696,train
8697,test
8698,train
8699,train
8700,test
8701,train
8702,train
8703,train
8704,train
8705,train
8706,train
8707,test
8708,train
8709,train
8710,test
8711,train
8712,train
8713,train
8714,train
8715,train
8716,test
8717,train
8718,train
8719,train
8720,test
8721,train
8722,train
8723,test
8724,train
8725,train
8726,test
8727,train
8728,train
8729,train
8730,test
8731,train
8732,train
8733,train
8734,train
8735,train
8736,train
8737,train
8738,train
8739,train
8740,train
8741,train
8742,train
8743,train
8744,test
8745,train
8746,test
8747,train
8748,train
8749,test
8750,train
8751,train
8752,train
8753,train
8754,train
8755,test
8756,train
8757,train
8758,train
8759,train
8760,train
8761,train
8762,train
8763,train
8764,train
8765,train
8766,test
8767,train
8768,train
8769,test
8770,test
8771,test
8772,test
8773,train
8774,train
8775,test
8776,test
8777,train
8778,train
8779,train
8780,test
8781,test
8782,train
8783,train
8784,train
8785,train
8786,train
8787,train
8788,train
8789,train
8790,train
8791,train
8792,train
8793,train
8794,train
8795,train
8796,train
8797,train
8798,test
8799,train
8800,train
8801,train
8802,train
8803,train
8804,train
8805,train
8806,train
8807,train
8808,train
8809,train
8810,train
8811,train
8812,train
8813,train
8814,train
8815,test
8816,test
8817,train
8818,test
8819,test
8820,train
8821,train
8822,train
8823,train
8824,train
8825,train
8826,train
8827,train
8828,train
8829,train
8830,train
8831,test
8832,train
8833,train
8834,test
8835,train
8836,train
8837,train
8838,train
8839,train
8840,train
8841,train
8842,train
8843,train
8844,train
8845,train
8846,test
8847,test
8848,train
8849,train
8850,train
8851,test
8852,train
8853,train
8854,train
8855,train
8856,test
8857,train
8858,train
8859,test
8860,train
8861,train
8862,train
8863,train
8864,test
8865,test
8866,train
8867,train
8868,train
8869,train
8870,train
8871,train
8872,test
8873,train
8874,train
8875,test
8876,train
8877,train
8878,train
8879,train
8880,train
8881,train
8882,train
8883,train
8884,test
8885,train
8886,train
8887,train
8888,train
8889,train
8890,train
8891,train
8892,train
8893,train
8894,train
8895,train
8896,train
8897,train
8898,train
8899,test
8900,train
8901,test
8902,test
8903,train
8904,train
8905,train
8906,train
8907,train
8908,train
8909,train
8910,train
8911,train
8912,train
8913,train
8914,test
8915,train
8916,train
8917,test
8918,train
8919,train
8920,train
8921,train
8922,test
8923,test
8924,train
8925,train
8926,train
8927,train
8928,train
8929,train
8930,train
8931,train
8932,train
8933,train
8934,train
8935,train
8936,train
8937,train
8938,train
8939,train
8940,train
8941,train
8942,train
8943,train
8944,train
8945,train
8946,train
8947,train
8948,test
8949,train
8950,train
8951,train
8952,train
8953,train
8954,train
8955,test
8956,train
8957,train
8958,test
8959,train
8960,train
8961,train
8962,train
8963,train
8964,train
8965,train
8966,train
8967,train
8968,train
8969,test
8970,test
8971,train
8972,train
8973,train
8974,train
8975,train
8976,train
8977,train
8978,train
8979,train
8980,train
8981,train
8982,train
8983,train
8984,test
8985,test
8986,train
8987,train
8988,test
8989,train
8990,train
8991,test
8992,train
8993,train
8994,train
8995,train
8996,train
8997,test
8998,train
8999,train
9000,train
9001,train
9002,train
9003,train
9004,train
9005,train
9006,test
9007,train
9008,train
9009,train
9010,test
9011,train
9012,train
9013,train
9014,train
9015,train
9016,train
9017,train
9018,train
9019,train
9020,train
9021,train
9022,train
9023,train
9024,train
9025,train
9026,train
9027,train
9028,test
9029,train
9030,train
9031,train
9032,train
9033,train
9034,train
9035,train
9036,train
9037,train
9038,train
9039,train
9040,train
9041,train
9042,train
9043,train
9044,train
9045,train
9046,train
9047,train
9048,test
9049,train
9050,train
9051,test
9052,test
9053,train
9054,train
9055,train
9056,train
9057,train
9058,train
9059,train
9060,test
9061,train
9062,train
9063,train
9064,train
9065,train
9066,train
9067,train
9068,train
9069,test
9070,train
9071,test
9072,train
9073,train
9074,train
9075,test
9076,train
9077,test
9078,test
9079,train
9080,train
9081,test
9082,test
9083,train
9084,train
9085,train
9086,train
9087,train
9088,train
9089,train
9090,train
9091,train
9092,test
9093,train
9094,train
9095,test
9096,test
9097,train
9098,train
9099,train
9100,train
9101,train
9102,train
9103,train
9104,train
9105,train
9106,train
9107,train
9108,train
9109,train
9110,test
9111,train
9112,train
9113,train
9114,train
9115,train
9116,train
9117,train
9118,train
9119,train
9120,train
9121,train
9122,train
9123,train
9124,train
9125,test
9126,train
9127,train
9128,test
9129,test
9130,train
9131,test
9132,train
9133,train
9134,train
9135,train
9136,train
9137,train
9138,test
9139,train
9140,test
9141,test
9142,test
9143,train
9144,train
9145,train
9146,train
9147,test
9148,train
9149,train
9150,train
9151,test
9152,train
9153,train
9154,train
9155,train
9156,train
9157,train
9158,test
9159,train
9160,train
9161,train
9162,train
9163,train
9164,train
9165,test
9166,train
9167,train
9168,train
9169,test
9170,test
9171,train
9172,test
9173,train
9174,test
9175,test
9176,train
9177,train
9178,train
9179,train
9180,test
9181,train
9182,train
9183,train
9184,train
9185,train
9186,test
9187,train
9188,train
9189,train
9190,train
9191,test
9192,train
9193,train
9194,test
9195,test
9196,train
9197,train
9198,train
9199,test
9200,train
9201,train
9202,train
9203,train
9204,train
9205,train
9206,train
9207,train
9208,train
9209,train
9210,test
9211,train
9212,train
9213,train
9214,train
9215,test
9216,train
9217,train
9218,train
9219,test
9220,train
9221,train
9222,train
9223,train
9224,test
9225,train
9226,train
9227,train
9228,train
9229,train
9230,train
9231,train
9232,test
9233,train
9234,train
9235,test
9236,train
9237,train
9238,train
9239,train
9240,train
9241,test
9242,train
9243,train
9244,train
9245,test
9246,train
9247,train
9248,train
9249,test
9250,train
9251,train
9252,train
9253,train
9254,train
9255,train
9256,train
9257,train
9258,train
9259,train
9260,train
9261,train
9262,train
9263,test
9264,train
9265,test
9266,train
9267,train
9268,test
9269,test
9270,train
9271,test
9272,test
9273,test
9274,train
9275,train
9276,train
9277,train
9278,train
9279,train
9280,train
9281,train
9282,train
9283,test
9284,train
9285,train
9286,train
9287,train
9288,test
9289,train
9290,train
9291,train
9292,test
9293,train
9294,train
9295,train
9296,train
9297,train
9298,train
9299,train
9300,test
9301,train
9302,train
9303,train
9304,train
9305,train
9306,train
9307,train
9308,train
9309,train
9310,train
9311,train
9312,train
9313,train
9314,train
9315,train
9316,train
9317,train
9318,train
9319,train
9320,train
9321,test
9322,train
9323,train
9324,train
9325,train
9326,train
9327,train
9328,train
9329,train
9330,train
9331,train
9332,train
9333,test
9334,train
9335,train
9336,train
9337,train
9338,train
9339,train
9340,train
9341,train
9342,test
9343,train
9344,train
9345,test
9346,train
9347,train
9348,test
9349,train
9350,train
9351,train
9352,train
9353,train
9354,train
9355,train
9356,test
9357,train
9358,train
9359,train
9360,train
9361,train
9362,train
9363,train
9364,train
9365,train
9366,train
9367,train
9368,test
9369,train
9370,train
9371,train
9372,train
9373,train
9374,train
9375,train
9376,test
9377,train
9378,test
9379,train
9380,train
9381,train
9382,train
9383,train
9384,train
9385,train
9386,train
9387,train
9388,train
9389,train
9390,test
9391,test
9392,train
9393,train
9394,test
9395,train
9396,train
9397,train
9398,train
9399,train
9400,test
9401,train
9402,train
9403,train
9404,test
9405,train
9406,test
9407,train
9408,train
9409,test
9410,train
9411,train
9412,train
9413,test
9414,train
9415,test
9416,train
9417,train
9418,train
9419,train
9420,train
9421,train
9422,train
9423,train
9424,train
9425,train
9426,train
9427,train
9428,train
9429,train
9430,train
9431,train
9432,train
9433,train
9434,train
9435,train
9436,test
9437,test
9438,train
9439,train
9440,train
9441,test
9442,train
9443,train
9444,train
9445,train
9446,train
9447,train
9448,train
9449,train
9450,train
9451,train
9452,train
9453,train
9454,train
9455,test
9456,train
9457,train
9458,train
9459,train
9460,train
9461,train
9462,train
9463,train
9464,train
9465,train
9466,train
9467,train
9468,train
9469,train
9470,train
9471,train
9472,train
9473,train
9474,train
9475,test
9476,train
9477,train
9478,train
9479,train
9480,train
9481,train
